Gene	177_759_LV	177_759_RV	180_760_LV	180_760_RV	181_761_LV	181_761_RV	182_762_LV	248_770_LV	250_668_LV	250_668_RV	252_673_LV	253_674_LV	253_674_RV	257_783_LV	257_783_RV	264_796_LV	264_796_RV	626_692_LV	631_703_LV	631_703_RV	636_740_LV	636_740_RV	637_741_LV	637_741_RV	645_750_LV	645_750_RV	647_753_LV	647_753_RV
Gm15835	0.793637	1.51304	0.145776	1.227472	0	0.471803	0.503438	0	1.294257	0.22488	1.081943	0.489739	0.766852	0.56093	1.159915	0.144507	0.173017	0.128333	0.939633	0.125419	0	0.253792	0.150474	0	0.788768	0.269788	0.977705	0.103954
Gm15836	0.06036	0.076268	0.200036	0.069863	0.106648	0.0851	0	0.107461	0	0.1731	0.106976	0.222471	0.299875	0.308986	0.307163	0	0	0.090059	0.056672	0.086618	0.033017	0.254426	0.049881	0.175179	0	0.097863	0.395176	0.074859
Gm15838	0	0	1.464156	0.98559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.413903	0	0
Gm15839	0	0	0	0	0	0	0.195364	0	0	0	0	0	0	0	0	0	0	0	0	0.067538	0	0	0	0	0	0	0	0
Gm15840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15842	1.376013	1.828382	1.892438	1.585176	1.096149	1.342844	1.855868	1.267635	1.414499	2.300245	1.489271	2.055963	1.590781	1.79245	2.384617	2.342633	1.597912	2.280317	1.282903	1.298758	0.917006	1.692844	1.445309	1.0071	1.099588	1.557438	1.447338	0.511921
Gm15843	0.119409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15844	2.363012	1.753822	1.651424	2.167738	0.088781	0.794644	0.201753	0	0.629252	0.691017	0.086662	0	0.388872	0.169014	0.302571	3.186547	6.200277	0.376801	1.386403	0.726804	0.109552	0.501008	0.241302	0.069801	0.14641	0.315484	0	0.119674
Gm15845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15846	3.440846	2.480038	0.64321	3.717276	1.058055	0.512038	1.889952	0.24964	0.940204	0.940447	1.504959	0.66924	2.090805	2.561564	2.119298	2.765336	6.712312	0.768196	1.27975	3.458968	0.926297	0.585784	0.618415	2.300436	0.527151	0.968534	0.18317	0.769578
Gm15847	0	0	0.043929	0	0	0	0	0	0.032917	0	0.046633	0	0.041466	0	0.168625	0	0	0	0	0	0	0.056263	0	0	0.086824	0.128335	0	0
Gm15848	0	0	0	0.451206	0	0	0	0	0.191599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15850	0.129111	0.103493	0.018062	0.046251	0	0.015489	0.067867	0	0	0.03064	0.020655	0	0.045892	0.074957	0.067644	0	0.023207	0	0	0.015859	0.099382	0.05516	0	0	0	0	0.032841	0
Gm15851	0	0	0	0	0.344723	0	0	0	0.368344	0	0.453493	0	0	0.098561	0	0	0	0	0	0	0	0.177209	0	0	0	0	0	0
Gm15852	0	0	0	0.104103	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241884	0	0	0	0.151664	0	0	0	0	0	0
Gm15854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15856	0.511712	1.114372	0.88954	1.203796	0.790842	0	1.179805	1.331909	1.040694	1.356919	1.452414	0.610293	0.715479	0.382316	0.431734	0.52782	0.398927	1.108267	0.733005	1.008976	1.406617	1.343638	1.632669	1.286014	2.175683	1.503863	1.064972	1.676486
Gm15857	0.128508	0.494601	0	0.227591	0	0	0	0.057675	0.078578	0.091504	0	0	0	0.163432	0.264695	0.053172	0.282881	0.230084	0	0	0.068109	0.423024	0	0.045694	0.05312	0	0	0
Gm15859	2.617672	3.271771	2.338267	2.555545	2.934655	1.567606	1.433976	2.23922	1.009213	2.277679	1.586328	2.192169	1.136644	1.303294	4.758381	2.133995	2.835406	1.890119	2.103766	0.744169	1.146547	2.23337	1.892945	1.637414	1.878742	1.421078	1.811682	1.054477
Gm15860	0.912828	2.126825	1.015836	1.013404	0.734902	0.536096	0.283984	1.881162	2.50809	1.007158	0.302752	0.86791	3.129911	0.375007	0.760064	0.290794	0.59355	0.726943	0	0.101433	1.653911	1.491717	0.333001	0.930014	0.206567	0.575127	1.137767	0.749841
Gm15861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15864	0	0.18791	0	0	0	0.121688	0	0	0.342145	0	0.791208	0	0	0	0	0.277389	0	0	0	0	0.300375	0	0	0	0.127889	0	0	0
Gm15865	0.164893	1.271597	1.084091	1.10824	0.179299	0.458129	0	0.064521	0.042542	0.538874	0.05946	0	0.79498	0.798132	0.660537	0.320936	1.406037	0.245501	0.064312	0.534762	0.047495	0.63318	0.222257	0.291256	0.84155	0.658368	0.467493	0.102974
Gm15866	0.231838	0.628385	1.248039	0.477474	0	0.289851	0.709362	0.060118	0.08033	0.670954	0.510136	0.059263	0.69177	1.482858	2.367157	0.7759	1.00198	0	0.423724	0.413441	0.200965	0.381297	0.160508	0.237379	0.269255	0.217839	0.198255	0.143761
Gm15867	0.845549	2.021045	0.626454	1.343414	0.413247	0.207761	0.734514	0.157133	0.425224	0.938047	0.674672	0.159863	0.378196	1.373771	2.464811	0.771501	1.382682	0	0.593913	0.124005	0.312724	0.098008	0.145461	0.084669	0	0.324295	0.2067	0.254414
Gm15868	1.103255	0.68289	0.122926	1.466732	0.5407	0.872315	0.608885	1.836614	1.077945	0.72427	1.031951	1.086088	1.13598	2.422175	0.745011	1.722254	1.099604	1.121814	1.617172	0.749438	1.877844	1.342124	0.7659	2.21123	1.28656	1.686924	1.532771	1.148307
Gm15869	1.995966	1.694997	1.904041	1.327607	1.436122	1.230266	1.213958	1.471947	1.559542	1.502225	1.406758	1.312658	1.200488	1.780151	2.571594	1.544785	1.745643	1.562543	1.664027	1.091494	1.352165	1.839763	0.981088	1.142894	0.894408	1.484075	1.52119	1.276076
Gm15870	0	0.244842	0	0	0	0	0	0	0	0.20851	0.176926	0.089599	0.067671	0	0	0	0	0	0	0	0.221274	0	0	0	0.211726	0	0	0
Gm15872	0.261422	0.97485	0.055209	0	0.060784	0	0	0.061418	0.123757	0.047038	0	0.186842	0.140908	0.22748	0.263017	0	0.212542	0.199312	0	0	0	0.278128	0	0.048587	0	0.26732	0	0.040339
Gm15873	0.05594	0.210081	0	0	0	0	0	0.108546	0	0	0	0	0	0.236968	0.119259	0	0.126548	0	0	0	0	0	0	0	0	0	0	0.184443
Gm15875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945423	0	0	0	0	0	0	0
Gm15877	0	0	0	0.136218	0	0	0.059423	0.107793	0	0	0	0	0.125806	0	0	0	0.062583	0	0	0.084393	0	0	0	0	0	0	0	0
Gm15878	0.297697	0	0	0	0	0	0	0	0.193781	0	0	0	0	0	0.306491	0	0	0	0	0	0	0	0	0	0	0	0.666403	0
Gm15879	0.757634	1.615506	0.29365	0.305035	0.453133	0.748494	0.237469	0.088535	1.184911	0.661528	0.630909	0.356592	0.410854	0.995635	1.637727	0.197706	0.492641	0.905906	0.455205	0.477124	0.596601	0.410319	0.102162	1.415979	0.437076	0.698806	0.701847	1.768689
Gm15880	1.197211	1.587068	0.811099	0.845677	0.754283	0.720635	0.400072	0.275006	0.719487	0.455053	0.409136	0.595541	0.764921	0.9767	1.137555	1.029404	1.449842	0.465104	0.494223	0.716237	0.46151	0.685425	0.453134	0.304179	0.297558	0.561888	0.275652	0.269092
Gm15881	0	0	0	0	0.136836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15882	0	0	0	0	0	0	0	0	0	0	0.059233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15883	0.025998	0	0	0	0.050233	0	0	0	0	0	0	0	0	0	0	0	0	0.020656	0	0	0	0	0	0	0	0	0	0
Gm15884	0.467648	0.442626	0.305411	0.196174	0.083871	0.190701	0.55422	0	0.059511	0.515577	0	0.738955	0.125426	0.790376	0.760863	0.636776	0.49306	0.280316	0.094118	0.133761	0.299821	0.236629	0.073572	0.066515	0.280574	0.370311	0.205069	0.22837
Gm15885	0.167402	0.826912	0	0	0	0.248802	0	0.168875	0.238878	0.234838	0.524239	0	0	0.298134	0	0	0	0	0.194981	0	0	0	0.589598	0	0	0	0	0.110024
Gm15886	1.616746	1.46759	1.951391	1.437802	0.803144	0.268878	0.620661	1.518833	0.070502	0.256748	1.749139	0.31727	0	0.452247	1.917876	0.207801	2.252002	0	0.397424	0	0	0.088624	0	0.689228	0.584749	1.183768	0.167001	0.144837
Gm15888	0.391325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472696	0	0	0.336647	0	0	0
Gm15889	0	0.572113	0.090466	0.248695	0	0	0	0	0.171991	0	0.29351	0	0	0	0	0	0.099735	0	0	0	0	0	0.078574	0	0	0	0	0
Gm15890	0	1.223163	1.571465	0.873603	0.694196	0.861944	0.152962	0.562156	0.886135	0.853411	0.191022	1.50017	0.503493	0.596551	0.212768	1.062115	0.892273	0.58174	1.04761	1.01459	0.69177	1.073619	0.527122	0.933753	1.946446	1.071075	0.669711	0.573396
Gm15891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135564	0	0	0	0
Gm15892	0.322397	0.571352	0.880912	0.532702	0.054026	0.125099	0.177828	0.61332	0.449982	0.501637	0.540407	0.163569	0.435223	0.502732	0.65207	0.822155	2.025748	0.082819	0.226459	0.212568	0.287314	0.23499	0.149341	0.259832	0.077407	0.713285	0.258789	0.290429
Gm15893	1.141263	1.066155	1.401464	0.730163	0.876277	0.37994	1.063581	1.224082	1.540643	0.692226	0.989519	1.01663	0.732622	1.115362	1.270572	1.340456	1.340609	1.459352	1.033621	0.894498	1.080937	1.443755	1.215576	1.193099	1.075092	0.93569	0.528339	0.745654
Gm15894	0.163132	0.223033	0.202639	0.147697	0.254759	0.028272	0.259347	0.060485	0.124566	0.087913	0.039762	0.148966	0.099074	0.251764	0.349791	0.263058	0.086693	0.064674	0	0.120786	0.058925	0.088534	0.067115	0.118981	0.119691	0.050083	0.077851	0.077709
Gm15895	0.078172	0.469041	0.320542	0.328941	0.071176	0.156561	0	0	0	0	0.069242	0.069583	0.418416	0	0.325265	0.132659	0	0	0	0.056762	0.042762	0.06722	0.186406	0	0.283462	0	0	0.095052
Gm15896	0	0	0	0.08358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15897	0.764524	0.410843	0.492198	0.223806	0.633244	0.1096	0.198179	0.186398	0.25284	0.399923	0.274742	0.173044	0.304357	0.163098	0.649725	0.238198	0.228649	0.050157	0.201312	0.368028	0.125893	0.268001	0.156829	0.29706	0.070164	0.153085	0.071897	0.079061
Gm15898	0.1732	0.207491	1.410245	0.556724	0.080815	0.18042	0.185454	0	0.05655	0.372883	0.078412	0.24183	0.301411	0.30222	0	1.80114	0.271356	0.06839	0.181852	0.327727	0	0.154471	0	0.128836	0	0.07193	0.066912	0.505807
Gm15899	0	0	0	0	0	0	8.502452	0	0	0	0	10.906629	0	0	0	0	0	0	0	0	0	7.179262	0	0	0	0	15.81901	0
Gm15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15901	0.700213	0.496608	0.099637	0.478381	0	0.126879	0.120352	0.169064	0.075423	0.126765	0.267726	0.221068	0	0.050555	0.118977	0	0.377757	0.134051	0	0.340174	0.133368	0.547822	0.20271	0.131466	0.049269	0	0.086773	0.476281
Gm15902	0	0	0	0.307374	0	0.298637	0	0	0.098146	0	0.404441	0	0.317264	0.220791	0	1.121428	0	0	0	0	0	0	0	0	0.111519	0	0	0
Gm15903	1.455888	1.165894	4.512183	0.545894	1.553334	0.398769	0.574064	2.873804	3.043421	0.170782	0.910773	0.63323	1.787745	1.040308	1.729307	2.054336	0.782681	0.904194	1.945024	1.452717	1.642712	3.14259	2.567875	1.299858	0.689297	1.211177	1.695238	1.026996
Gm15904	0	0	0.148557	0	0	0	0	0	0	0	0	0	0.059671	0	0.085801	0	0.087314	0	0	0	0	0	0	0	0	0	0	0
Gm15905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15906	0	0.459377	0	0	0	0	0	0.230055	0	0	0	0	0	0	0.430478	0	0	0.313366	0	0	0.805734	0.170474	0	0.301771	0	0	0	0.261409
Gm15907	1.359896	1.041326	0.269794	0.154445	0.608383	0.592095	0.345683	0.042414	0.602963	1.033538	0.923218	0.413121	0.592238	1.244003	1.130391	0.240257	0.112462	0.203128	0.298991	0.352154	0.198862	0.15181	0.071656	0.125373	0.142349	0.402336	0.147174	0.094511
Gm15908	0	0.139945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15910	7.31517	10.265644	5.680128	4.928607	3.163258	1.838148	3.723236	3.984077	4.776308	4.319366	4.583501	3.598536	3.261778	5.311948	6.348119	5.791285	7.858056	3.744862	4.267452	3.311658	3.557929	4.401649	5.008652	4.517589	3.923603	4.877494	5.116939	3.826152
Gm15911	0.74304	0.65826	0.916322	1.227183	0.785334	0.55464	0.685824	0.954708	0.879958	0.508102	0.726787	0.109217	0.461999	0.446993	0.707368	0.531972	1.309712	1.104761	0.441432	0.546493	0.714387	0.886644	0.932201	0.604876	0.30198	0.623485	0.860277	0.147346
Gm15912	0	0.821931	0.160061	0.851826	1.064536	0	0	0	0	0.143934	0	0	1.186504	0	1.08578	0.361945	0	0.093014	0.10865	0.465046	0.367076	0.445432	0.476065	0.378193	0.485396	0	0	0
Gm15913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15915	0.153201	0.064163	0.086595	0.487893	0.046933	0.188443	0.413681	0.248373	0.09995	0.075128	0.46735	0.04823	0.074569	0.669105	0.475617	0.131662	0.668	0.357143	0	0.454261	0.321179	0.226373	0.349072	0.586158	0.044471	0.470164	0.155939	0.066031
Gm15916	2.302108	3.051564	1.123972	1.426139	1.207099	1.182496	0.850327	1.044848	1.139988	1.346315	1.295836	1.527598	0.901193	1.544309	2.031479	1.802567	1.594978	0.605169	0.456936	2.009327	0.82022	2.174264	1.476966	1.874842	1.229463	2.004157	1.546124	0.670774
Gm15917	0	0	0	0.222084	0	0	0	0	0	0.048218	0.074468	0	0	0	0	0	0.15019	0	0	0	0	0	0	0	0	0	0	0
Gm15918	0	0	0	0	0	0.176894	0.242625	0.902174	0.189119	0	0	0.082504	0	0	0.61486	0	0	0	0.076716	0.075342	0	0	0	0.219818	0	0	0	0
Gm15920	0.49045	1.089883	0.757109	1.188478	0.116514	1.975812	0.452107	0.311717	0.088084	0.282671	1.097869	0.418695	0.218797	0.100113	1.014518	1.097782	0.656941	0.235629	1.145901	0.785675	0.363517	0.428268	0.113168	1.156142	0.913995	0.1049	0.354942	0.219727
Gm15921	0.674711	0.544545	0.285924	0.313893	0	0.184686	0.427457	0.312683	0.116104	0.116322	0	0.312749	0.090145	0.141789	0.557847	0.275287	0.905104	0	0.371429	0.253969	0.134092	0.047477	0.044792	0.125056	0	0.092217	0.080533	0.115582
Gm15922	1.40547	0.300255	0.112138	0.061486	0.163006	0.190953	0.191982	0	0.108096	0.152218	0.131759	0.430649	0.303987	0.314878	0.086306	0	0.101276	0.111653	0.082213	0	0	0	0.125683	0.063766	0	0.290003	0.11215	0.049243
Gm15923	0	0	0	0	0.038483	0	0	0	0	0	0	0	0.029949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15925	0.056158	0.102903	0	0	0	0.038307	0.026204	0	0	0	0	0	0	0	0	0	0	0	0	0.019953	0	0	0	0	0	0	0	0
Gm15926	0	0	0	0	0.196643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15927	0.360726	0	0.027589	0.488065	0	0.037704	0	0.109582	0.541224	0.173099	0.181309	0.042635	0.192847	0.08913	0	0.155678	0.110515	0.062398	0.090754	0	0.080457	0.165901	0	0.080535	0.136877	0	0.087126	0.350049
Gm15928	0.497163	0.290289	0	0	0	0.205049	0	0	0	0	0	1.299855	0.346196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15929	0.045067	0.193322	0.040748	0	0	0	0	0.035198	0.074267	0	0	0.191703	0.25753	0	0.08343	0.060927	0.181012	0	0	0	0	0	0	0.247483	0	0.029973	0.080969	0
Gm15930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035291	0	0	0	0.036553	0	0
Gm15931	1.486051	0.994545	0.131831	0.098111	0.6823	1.034974	0.276523	0.361814	0.468902	0.920633	0.266696	0.504189	0.836347	0.539065	0.987361	0.191201	0.229296	0.368984	0.413785	0.944452	0.199176	0.208439	0.273093	0.230108	0.439244	0.75729	0.273114	0.365022
Gm15932	0.252161	0	0.100013	0	0.33542	0	0	0	0.077715	0.168783	0	0	0	0.322784	0	0.106743	0	0	0	0.087616	0.130519	0.103337	0	0.359099	0.532152	0	0.540004	0.514014
Gm15933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15934	0.168225	0.408586	0.554157	0.696861	0.415138	0	1.30092	0.300737	0.200461	0.9795	0.135231	0	0.11394	0.27553	0.173085	1.139722	0.185734	0	0.165567	0.23989	0.506812	0	0.124176	0	1.410217	0.506364	0	0.414213
Gm15935	0	0.141199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165606	0.126778	0	0	0	0.063088	0	0	0.068889
Gm15936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15937	0.533065	1.28533	0.272827	0.436732	0.610199	0.052863	0	0.362361	0.231247	0.318042	0.295216	0.381202	0.263085	0.055569	0.408274	0.429736	0.8028	0.380983	0.227502	0.389796	0.355887	0.222927	0.303626	0.271224	0.127932	0.038001	0.332179	0.476855
Gm15938	0.205221	0.240517	0.08233	0	0.187264	0	0.308889	0	0.395498	0.355823	0	0.091118	0.26771	1.408612	0.10696	0	0.326474	0.230725	0	0	0	0.174088	0.143437	0	0.290214	0	0.903044	0.304968
Gm15939	0	0	0	0	0	0	0	0	0	0	0	0.071718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15940	0.381594	0.679814	0.202864	0.529805	0.517941	0.065929	0.285624	0.325299	0.422707	0.500424	0.042187	0.224197	0.356891	0.164661	0.598574	0.244241	0.206059	0.178804	0	0.416521	0.383245	0.442345	0.280313	0.318828	0.421018	0.529936	0.173316	0.092038
Gm15941	0.109179	0.517585	1.289366	1.417848	0.462398	0	0	0.798308	0.290452	0.530417	0.323295	0.822816	0.231289	0.152125	1.209614	0.146025	0	0.405763	1.767908	0.460767	0.647468	0.755659	0.447781	0.962016	0.745732	0.557805	0.33705	0.434646
Gm15942	0.438819	0.339714	0	0.062713	0.252269	0.274009	0.108714	0.050178	0.179572	0.040101	0.805446	0.769186	0.194057	0.142179	0.056677	0.046937	0.115319	0.291969	0.381246	0.040488	0.12466	0.32559	0.229866	0.205889	0.092865	0.448589	0.283156	0.102759
Gm15943	0.162327	0.937227	2.94049	2.285172	1.08244	0.624154	0.689103	2.074545	2.090025	2.021176	0.829029	1.051602	0.919057	0.976078	0.448332	2.68316	2.524741	1.231194	3.373921	1.917823	1.642091	1.738637	0.688105	1.202433	0.880215	0.981071	1.523082	1.381693
Gm15945	0	0.081035	0	0.075371	0	0.045189	0.126594	0	0	0	0	0.060665	0.140742	0.111087	0.066125	0	0.280873	0.047983	0	0	0	0	0.054791	0	0	0.052956	0	0
Gm15946	0	0	0	0	0	0.079154	0.409186	0	0	0.206168	0	0	0	0	0	0	0	0	0	0	0.061367	0	0	0	0	0	0	0
Gm15947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15948	0.172622	0.239278	0	0	0	0.874871	0	0.422617	0.068844	0.127326	0	0.090967	0.074626	0.236553	0	0	0	0.554682	0	0	0.176742	0.170793	0	0.241093	0.075472	0	0	0.569827
Gm15949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15950	1.402187	1.015452	0.38251	0.25578	0.584466	0.420081	0.35249	0.772942	0.649499	0.427889	0.494233	0.809213	0.431266	1.171019	0.890354	0.477666	0.157091	0.283623	0.440647	0.528517	0.321856	0.554304	0.421611	0.352316	0.335015	0.327502	0.718897	0.78938
Gm15951	1.367568	1.368909	3.240772	0.410634	1.394274	0.481281	0.285175	1.137686	0.366223	0.908902	0.65237	0.123998	1.280583	0.68043	0.541585	0.334864	0.701505	0	0.445539	0.794781	0.567757	0.44429	0.223948	0.590997	0.189441	1.120718	0.812907	0.351259
Gm15952	1.322523	1.741594	0	0	0.197125	0.751918	0.408913	0.527032	0.542757	0.31732	0.687479	0.310001	0.161574	0.706401	0.103213	1.395264	2.384555	0.54859	0.123438	0.190722	0.506209	0.455733	0.090856	0.46431	0.993982	0.555396	0.1641	0.321484
Gm15953	0.533304	0.408557	0.130227	0.302166	0.442014	0.504922	0.294581	0.519614	0.69122	0.523399	0.344414	0.510295	0.173819	0.835587	0.776993	0.095048	0	0.68194	0.416562	0.318317	0.375413	0.747258	0.555469	0.924027	0.398845	0.712347	0.377575	0.510659
Gm15956	1.213035	1.209245	0.733284	1.217855	0	0.346842	0.441738	0.401188	0.968069	1.0088	0.279725	0.39521	0.67209	0.371489	1.031965	1.632654	2.385384	0.896672	0.878868	0.799662	0.552545	2.53598	0.868535	0.439348	0.391207	0.800026	0.078086	0.929807
Gm15957	0	0	0.042116	0	0.045623	0	0	0	0	0	0	0	0	0	0.353203	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15958	0	0.110771	0.483967	0.070932	0	0.306342	0	0	0.047679	0	0	0.042894	0.060491	0.080783	0.111491	0.020035	0.048485	0.082928	0	0.262819	0.069374	0.163252	0	0.086225	0.051601	0	0.040601	0.117845
Gm15959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15961	0	0.888912	0	0.816886	0	0.526894	0	0.378099	0	0	0.339222	0.711203	0	0.334425	0	2.652531	1.64771	0	0	0	0	1.290952	0.322817	1.378413	0	0	0.579481	0
Gm15962	0	0	0.072734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15963	0.637682	1.056759	0.783182	1.277011	2.175229	0.718506	0.671305	0.73209	0.877107	1.051207	1.175533	1.548253	0.797518	1.986316	1.89292	0.437316	0.264393	1.162417	0.975751	0.878152	0.841745	1.037937	0.550451	0.18214	0.625825	0.402449	0.570949	0.29317
Gm15964	1.196885	0.841715	0.170516	0.222612	0.244745	0.145273	0.130199	0.028372	0.045266	0.318076	0.11831	0.096816	0.17302	0.356147	0.314347	0.200241	0.526741	0.037476	0.157555	0.153824	0.094619	0.103876	0.129092	0.010859	0.183233	0.07278	0.046181	0.07585
Gm15965	5.687204	5.307096	1.394487	1.777179	0.895561	0.895267	1.234302	0.970866	0.69316	0.816504	0.701382	0.368129	0.919298	1.115417	1.240379	3.274405	3.035727	0.905963	0.937656	0.696809	0.751302	0.722198	0.476768	0.757752	0.724733	0.697722	1.343432	0.330481
Gm15966	0	0.116484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15969	1.001345	0.559571	0.804482	0	0	0	0.510953	0	0	0	0.417223	0	0	0	0	0	0	0.764221	0	0	0	0	0	1.051789	0.362946	0	1.851119	0
Gm15970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15971	6.38539	2.718833	2.033551	2.666891	1.139763	1.70684	2.627756	3.068632	0.406667	1.307011	0.986485	1.722128	2.332617	5.398575	0	5.399796	6.017725	0.485826	1.296955	0.45519	1.398365	0	0.521118	2.209238	0.917447	1.963754	3.285085	0
Gm15972	1.293362	3.370822	0.879192	2.23772	2.516651	0.452179	2.262573	2.48557	3.178165	1.226104	0.600569	0.191258	1.131646	2.046185	1.004537	0.68857	0.847106	0.653982	2.009667	2.387893	0.235066	1.548099	0.352212	3.097541	0.612023	1.154444	0.318024	0.907019
Gm15974	0	0	0	0	0	0.248059	0	0	0	0	0	0	0	0	0	0	0.49134	0	0	0	0	0	0	0	0	0	0	0
Gm15975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15978	0.788527	0.497025	0.157061	0.248865	0.34797	0	0.144528	0	0.062638	0	0.087241	0.167721	0.067807	0.290291	0.053614	0	0.052835	0.106651	0.052666	0.146971	0.053378	0.128319	0.036976	0	0	0.154636	0.034905	0.09598
Gm15979	0.238383	0.425293	0.293975	0	0.316871	0.240847	0.23648	0	0.073384	0	0	0	0.402366	0.199376	0.24253	0	0.252201	0	0	0.42816	0.062199	0.204469	0	0	0	0	0	0.147149
Gm15981	0.192042	0.084421	0.243057	0.145128	0	0.049231	0.533219	0.441276	0.325847	0.179945	0	0.369326	0	0.228189	0.069518	0.057516	0	0	0.693327	0.100575	0.040529	0.05737	0.383702	0.103741	0	0.169068	0.102016	0
Gm15982	0.760742	1.563983	0.179581	0.449278	0.287872	0.145201	0.32675	1.770431	0.342359	0.074451	1.0356	0.46828	0.797281	0.64004	0.99158	0	0.114119	0.160038	1.648155	1.412118	0.347215	0.092109	0.250195	0.382881	0.238088	0.513501	0.779844	0.267079
Gm15983	0.437962	0.416178	0.371952	0.288246	0.57096	0.165508	0.583407	0.359358	0.318101	0.252231	0.237332	0.267194	0.324706	0.248766	0.462749	0.223135	0.323994	0.283696	0.2757	0.288949	0.274029	0.358675	0.236806	0.382698	0.088277	0.309582	0.22506	0.305704
Gm15984	1.842505	1.405064	0.908621	1.843491	0.056759	0.188626	0.281753	1.725001	0.40403	0.126858	0.143949	0.217467	0.626023	0.279394	0.189515	1.090376	0.466272	0.736416	0.511225	0.175772	0.369185	0.529506	0.172588	0.347478	0.503734	0.340249	0.178663	0.875552
Gm15985	0	0	0	0.148488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15986	0	0	0.121979	0	0	0	0	0.14051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
