Gene	177_759_LV	177_759_RV	180_760_LV	180_760_RV	181_761_LV	181_761_RV	182_762_LV	248_770_LV	250_668_LV	250_668_RV	252_673_LV	253_674_LV	253_674_RV	257_783_LV	257_783_RV	264_796_LV	264_796_RV	626_692_LV	631_703_LV	631_703_RV	636_740_LV	636_740_RV	637_741_LV	637_741_RV	645_750_LV	645_750_RV	647_753_LV	647_753_RV
Gm25801	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
Gm25802	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675	8.675
Gm25803	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775
Gm25804	84.13633734	84.13633734	84	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	86	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734	84.13633734
Gm25805	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3
Gm25806	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9	17.9
Gm25810	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3
Gm25811	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825
Gm25812	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225
Gm25813	55	59	57.20002509	57.20002509	57.20002509	56	57.20002509	57.20002509	57	56	57.20002509	56	62	57.20002509	57.20002509	57.20002509	57.20002509	57.20002509	57.20002509	57.20002509	58	58	57.20002509	57.20002509	57.20002509	57.20002509	57.20002509	57.20002509
Gm25814	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125
Gm25815	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125
Gm25821	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	25	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	22.96827089	23	22.96827089
Gm25822	29	32	31	28	32	30	30	29	30	30	37	30	34	29	29	29	29	30	30	30	32	31	30	31	31	31	30	32
Gm25824	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525
Gm25826	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7
Gm25827	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	16	13	13.33602058	13.33602058	13.33602058	13.33602058	13	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058	13.33602058
Gm25828	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8	10.8
Gm25830	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3
Gm25831	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	41	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941	37.33630941
Gm25832	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325
Gm25833	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75	22.75
Gm25834	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825
Gm25835	27	30	29	26	30	28	28	27	28	28	34	28	31	27	27	27	27	28	28	28	30	28	28	29	28	29	28	30
Gm25836	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275	18.275
Gm25846	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725	23.725
Gm25848	27	30	29	26	30	28	28	27	28	28	34	28	31	27	27	27	27	28	28	28	30	28	28	29	28	29	28	30
Gm25852	21.45362578	23	21.45362578	20	23	21.45362578	21.45362578	21.45362578	21.45362578	21	27	21	24	21.45362578	21.45362578	20	21.45362578	21.45362578	21.45362578	21.45362578	21.45362578	21.45362578	21.45362578	21.45362578	21.45362578	22	21	21.45362578
Gm25853	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3
Gm25854	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975
Gm25855	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975	7.975
Gm25856	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475
Gm25857	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875
Gm25860	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575
Gm25861	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13
Gm25862	22.07289536	22.07289536	21	22.07289536	22.07289536	22.07289536	22.07289536	22.07289536	21	22.07289536	26	22.07289536	23	22.07289536	22.07289536	20	22.07289536	22.07289536	22.07289536	22.07289536	22.07289536	22.07289536	22.07289536	22.07289536	22.07289536	22.07289536	22.07289536	22
Gm25863	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475	171.475
Gm25866	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5	14.5
Gm25867	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225
Gm25875	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125
Gm25877	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875
Gm25878	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575
Gm25879	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125
Gm25880	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3
Gm25881	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225
Gm25884	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875	6.875
Gm25886	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1	15.1
Gm25887	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425	9.425
Gm25894	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475	8.475
Gm25895	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625
Gm25896	25.61582928	26	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	30	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928	25.61582928
Gm25897	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13
Gm25898	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825
Gm25899	28.37933867	28.37933867	27	28.37933867	28	28.37933867	28.37933867	28.37933867	28.37933867	26	33	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867	28.37933867
Gm25901	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325
Gm25903	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225
Gm25904	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775	27.775
Gm25906	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575
Gm25909	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525	17.525
Gm25910	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175	26.175
Gm25913	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26
Gm25915	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575
Gm25916	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775
Gm25917	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325
Gm25918	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225
Gm25919	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3
Gm25921	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7	24.7
Gm25922	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
Gm25924	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225	12.225
Gm25926	38.24094657	39	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	37	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38.24094657	38	38.24094657	38.24094657
Gm25930	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125
Gm25938	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45
Gm25964	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075	11.075
Gm25965	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575	10.575
Gm25967	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	57.251	46.021	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	50.35093543	46.335	50.35093543	50.35093543	50.35093543	50.35093543
Gm25968	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625	11.625
Gm25970	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675	9.675
Gm25973	19.476	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19	19.92692132	19.368	19.92692132	19.92692132	19.92692132	19.92692132	22	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132	19.92692132
Gm25975	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15
Gm25976	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325	21.325
Gm25977	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525	9.525
Gm25979	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2	25.2
Gm25982	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825	11.825
Gm25985	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
Gm25986	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775	7.775
Gm25989	21	25	23	21	24	22	22.73153253	22	22.73153253	22.73153253	28	23	25	22	22.73153253	22	22	23	23	23	25	23	22	23	23	23	23	24
Gm25995	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175	27.175
Gm25999	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	22	23.70071455	23.70071455	23	23	28	23	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455	23.70071455
Gm26000	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125	13.125
Gm26003	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8
Gm26005	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25	23.25
Gm26006	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15	9.15
Gm26007	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2	17.2
Gm26008	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4	11.4
Gm26011	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35
Gm26012	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4
Gm26013	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8	16.8
Gm26014	22.17888534	24	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534	22	22	22.17888534	22.17888534	22.17888534	22.17888534	22.17888534
Gm26015	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15	19.15
Gm26016	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875	20.875
Gm26017	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35	8.35
Gm26018	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4	20.4
Gm26019	17.20150785	18	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	19	17.20150785	16	17.20150785	16	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785	17.20150785
Gm26020	49	54	52	48	50.92604057	50.92604057	50.92604057	50.92604057	51	51	50.92604057	51	50.92604057	50	50.92604057	50	50	50.92604057	50.92604057	50.92604057	50.92604057	50.92604057	50	53	50.92604057	52	50.92604057	54
Gm26021	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775	21.775
Gm26022	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3
Gm26029	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3	22.3
Gm26036	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2
Gm26038	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825	12.825
Gm26040	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55	37.55
Gm26044	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575	19.575
Gm26046	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45	40.45
Gm26047	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8
Gm26048	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247	36.247
Gm26049	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3	13.3
Gm26056	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35	12.35
